time,fireArea,predictedFireArea,accuracy,sensitivity,specificity,tp,fp,tn,fn
900,41,1,0.98046875,0.024390243902439025,1.0,1,0,2007,40
928,41,1,0.98046875,0.024390243902439025,1.0,1,0,2007,40
955,51,1,0.9755859375,0.0196078431372549,1.0,1,0,1997,50
982,53,1,0.974609375,0.018867924528301886,1.0,1,0,1995,52
1010,53,1,0.974609375,0.018867924528301886,1.0,1,0,1995,52
1037,53,1,0.974609375,0.018867924528301886,1.0,1,0,1995,52
1064,58,1,0.97216796875,0.017241379310344827,1.0,1,0,1990,57
1091,59,1,0.9716796875,0.01694915254237288,1.0,1,0,1989,58
1119,59,1,0.9716796875,0.01694915254237288,1.0,1,0,1989,58
1146,71,1,0.9658203125,0.014084507042253521,1.0,1,0,1977,70
1173,73,1,0.96484375,0.0136986301369863,1.0,1,0,1975,72
1201,73,1,0.96484375,0.0136986301369863,1.0,1,0,1975,72
1228,73,1,0.96484375,0.0136986301369863,1.0,1,0,1975,72
1255,77,1,0.962890625,0.012987012987012988,1.0,1,0,1971,76
1283,79,1,0.9619140625,0.012658227848101266,1.0,1,0,1969,78
1310,79,1,0.9619140625,0.012658227848101266,1.0,1,0,1969,78
1337,91,1,0.9560546875,0.01098901098901099,1.0,1,0,1957,90
1364,94,1,0.95458984375,0.010638297872340425,1.0,1,0,1954,93
1392,95,1,0.9541015625,0.010526315789473684,1.0,1,0,1953,94
1419,95,1,0.9541015625,0.010526315789473684,1.0,1,0,1953,94
1446,99,1,0.9521484375,0.010101010101010102,1.0,1,0,1949,98
1474,101,1,0.951171875,0.009900990099009901,1.0,1,0,1947,100
1501,101,7,0.9541015625,0.06930693069306931,1.0,7,0,1947,94
1528,112,14,0.9521484375,0.125,1.0,14,0,1936,98
1556,113,21,0.955078125,0.18584070796460178,1.0,21,0,1935,92
1583,115,29,0.9580078125,0.25217391304347825,1.0,29,0,1933,86
1610,115,32,0.95947265625,0.2782608695652174,1.0,32,0,1933,83
1637,119,40,0.96142578125,0.33613445378151263,1.0,40,0,1929,79
1665,122,48,0.9638671875,0.39344262295081966,1.0,48,0,1926,74
1692,123,48,0.96337890625,0.3902439024390244,1.0,48,0,1925,75
1719,142,48,0.9541015625,0.3380281690140845,1.0,48,0,1906,94
1747,144,48,0.953125,0.3333333333333333,1.0,48,0,1904,96
1774,146,48,0.9521484375,0.3287671232876712,1.0,48,0,1902,98
1801,146,48,0.9521484375,0.3287671232876712,1.0,48,0,1902,98
1829,150,51,0.95166015625,0.34,1.0,51,0,1898,99
1856,151,55,0.9501953125,0.3443708609271523,0.9984185556141276,52,3,1894,99
1883,153,61,0.94921875,0.35947712418300654,0.9968337730870712,55,6,1889,98
1910,176,66,0.943359375,0.35795454545454547,0.9983974358974359,63,3,1869,113
1938,178,66,0.9423828125,0.3539325842696629,0.9983957219251337,63,3,1867,115
1965,181,69,0.9423828125,0.36464088397790057,0.998393144081414,66,3,1864,115
1992,182,72,0.943359375,0.3791208791208791,0.9983922829581994,69,3,1863,113
2020,186,76,0.943359375,0.3924731182795699,0.9983888292158969,73,3,1859,113
2047,188,82,0.939453125,0.3882978723404255,0.9951612903225806,73,9,1851,115
2074,190,87,0.94091796875,0.4105263157894737,0.9951560818083961,78,9,1849,112
2102,216,99,0.93310546875,0.41203703703703703,0.9945414847161572,89,10,1822,127
2129,217,104,0.93603515625,0.4377880184331797,0.9950846531949754,95,9,1822,122
2156,218,106,0.935546875,0.44036697247706424,0.994535519125683,96,10,1820,122
2183,220,107,0.93505859375,0.4409090909090909,0.9945295404814004,97,10,1818,123
2211,225,110,0.93408203125,0.4444444444444444,0.9945145364783324,100,10,1813,125
2238,227,114,0.92626953125,0.4185022026431718,0.9895661724327293,95,19,1802,132
2265,230,115,0.92529296875,0.41739130434782606,0.9895489548954896,96,19,1799,134
2293,259,122,0.91748046875,0.4092664092664093,0.9910564561207379,106,16,1773,153
2320,260,128,0.919921875,0.4307692307692308,0.9910514541387024,112,16,1772,148
2347,262,138,0.9228515625,0.4618320610687023,0.990481522956327,121,17,1769,141
2375,264,145,0.92529296875,0.48484848484848486,0.9904708520179372,128,17,1767,136
2402,270,155,0.92724609375,0.5111111111111111,0.9904386951631046,138,17,1761,132
2429,271,159,0.9228515625,0.5018450184501845,0.9870568373663478,136,23,1754,135
2457,272,162,0.923828125,0.5110294117647058,0.9870495495495496,139,23,1753,133
2484,299,167,0.9130859375,0.4816053511705686,0.9868496283590623,144,23,1726,155
2511,300,174,0.916015625,0.5033333333333333,0.9868421052631579,151,23,1725,149
2538,302,175,0.91455078125,0.5,0.9862542955326461,151,24,1722,151
2566,305,175,0.9130859375,0.49508196721311476,0.9862306368330465,151,24,1719,154
2593,313,175,0.9091796875,0.48242811501597443,0.9861671469740634,151,24,1711,162
2620,314,175,0.90087890625,0.4554140127388535,0.9815455594002307,143,32,1702,171
2648,317,176,0.89990234375,0.45425867507886436,0.9815135759676488,144,32,1699,173
2675,358,189,0.88623046875,0.43854748603351956,0.9810650887573964,157,32,1658,201
2702,359,194,0.88818359375,0.45125348189415043,0.9810538780343399,162,32,1657,197
2730,361,207,0.8916015625,0.4792243767313019,0.979845880260818,173,34,1653,188
2757,362,221,0.89794921875,0.5165745856353591,0.9798339264531435,187,34,1652,175
2784,371,237,0.9013671875,0.5471698113207547,0.9797257006559332,203,34,1643,168
2811,372,260,0.9033203125,0.5833333333333334,0.9743436754176611,217,43,1633,155
2839,373,284,0.91259765625,0.6407506702412868,0.9731343283582089,239,45,1630,134
2866,414,324,0.9140625,0.678743961352657,0.9736842105263158,281,43,1591,133
2893,417,346,0.92333984375,0.7266187050359713,0.9736358062538321,303,43,1588,114
2921,418,360,0.927734375,0.7535885167464115,0.9723926380368099,315,45,1585,103
2948,419,368,0.93115234375,0.7708830548926014,0.9723756906077348,323,45,1584,96
2975,425,372,0.93017578125,0.7694117647058824,0.9722735674676525,327,45,1578,98
3003,426,372,0.9228515625,0.7511737089201878,0.967940813810111,320,52,1570,106
3030,427,372,0.92236328125,0.7494145199063232,0.9679210363972857,320,52,1569,107
3057,464,406,0.9208984375,0.7629310344827587,0.9671717171717171,354,52,1532,110
3084,469,419,0.9248046875,0.7825159914712153,0.967067764407853,367,52,1527,102
3112,470,427,0.92626953125,0.7936170212765957,0.9657794676806084,373,54,1524,97
3139,471,429,0.9267578125,0.7961783439490446,0.9657577679137603,375,54,1523,96
3166,476,433,0.92919921875,0.8025210084033614,0.9675572519083969,382,51,1521,94
3194,477,433,0.923828125,0.790356394129979,0.9643539147040102,377,56,1515,100
3221,478,440,0.927734375,0.805439330543933,0.964968152866242,385,55,1515,93
3248,507,456,0.92822265625,0.8047337278106509,0.9688513951979234,408,48,1493,99
3276,511,457,0.927734375,0.8023483365949119,0.9694209499024072,410,47,1490,101
3303,512,459,0.93115234375,0.810546875,0.9713541666666666,415,44,1492,97
3330,513,459,0.935546875,0.8187134502923976,0.9745928338762215,420,39,1496,93
3357,513,460,0.93603515625,0.8206627680311891,0.9745928338762215,421,39,1496,92
3385,514,461,0.92138671875,0.791828793774319,0.9647979139504563,407,54,1480,107
3412,515,464,0.92236328125,0.7961165048543689,0.9647749510763209,410,54,1479,105
3439,544,481,0.91650390625,0.7849264705882353,0.964095744680851,427,54,1450,117
3467,549,484,0.91552734375,0.7832422586520947,0.9639759839893263,430,54,1445,119
3494,550,491,0.91943359375,0.7963636363636364,0.9646194926568759,438,53,1445,112
3521,551,497,0.92578125,0.8130671506352087,0.9672678690714763,448,49,1448,103
3549,553,499,0.927734375,0.8173598553345389,0.968561872909699,452,47,1448,101
3576,554,500,0.9169921875,0.7978339350180506,0.9611780455153949,442,58,1436,112
3603,555,502,0.91650390625,0.7981981981981981,0.9604822505023443,443,59,1434,112
3630,586,514,0.908203125,0.7781569965870307,0.960328317373461,456,58,1404,130
3658,590,515,0.90673828125,0.7745762711864407,0.9602194787379973,457,58,1400,133
3685,591,519,0.908203125,0.7800338409475466,0.9601921757035004,461,58,1399,130
3712,592,522,0.912109375,0.7888513513513513,0.9622252747252747,467,55,1401,125
3740,593,529,0.91796875,0.8043844856661045,0.9642611683848797,477,52,1403,116
3767,596,534,0.9091796875,0.7919463087248322,0.9573002754820936,472,62,1390,124
3794,597,535,0.9130859375,0.7989949748743719,0.9600275671950379,477,58,1393,120
3822,616,541,0.90869140625,0.7873376623376623,0.9608938547486033,485,56,1376,131
3849,623,542,0.90673828125,0.7817014446227929,0.9614035087719298,487,55,1370,136
3876,623,542,0.90576171875,0.7800963081861958,0.960701754385965,486,56,1369,137
3903,624,543,0.90478515625,0.7788461538461539,0.9599719101123596,486,57,1367,138
3931,625,546,0.90576171875,0.7824,0.9599437807449052,489,57,1366,136
3958,625,546,0.89501953125,0.7648,0.9522136331693605,478,68,1355,147
3985,626,548,0.8974609375,0.7699680511182109,0.9535864978902954,482,66,1356,144
4013,637,550,0.89697265625,0.7660910518053375,0.9560595322466336,488,62,1349,149
4040,645,551,0.8974609375,0.7643410852713178,0.9586600142551674,493,58,1345,152
4067,647,554,0.90185546875,0.7727975270479135,0.961456102783726,500,54,1347,147
4095,648,554,0.9033203125,0.7746913580246914,0.9628571428571429,502,52,1348,146
4122,649,556,0.90380859375,0.7765793528505393,0.9628305932809149,504,52,1347,145
4149,652,560,0.8896484375,0.7561349693251533,0.9520057306590258,493,67,1329,159
4176,652,560,0.89453125,0.7638036809815951,0.9555873925501432,498,62,1334,154
4204,659,561,0.890625,0.7556904400606981,0.9546436285097192,498,63,1326,161
4231,668,562,0.8857421875,0.7455089820359282,0.9536231884057971,498,64,1316,170
4258,669,563,0.8828125,0.7414050822122571,0.9514140681653372,496,67,1312,173
4286,670,563,0.88232421875,0.7402985074626866,0.951378809869376,496,67,1311,174
4313,671,565,0.8828125,0.7421758569299552,0.9513435003631082,498,67,1310,173
4340,673,566,0.86279296875,0.711738484398217,0.9367272727272727,479,87,1288,194
4368,674,566,0.865234375,0.7151335311572701,0.9388646288209607,482,84,1290,192
4395,682,568,0.869140625,0.7199413489736071,0.9436310395314788,491,77,1289,191
4422,690,569,0.87451171875,0.7260869565217392,0.9499263622974963,501,68,1290,189
4449,696,576,0.8857421875,0.7456896551724138,0.9578402366863905,519,57,1295,177
4477,696,576,0.8955078125,0.7600574712643678,0.9652366863905325,529,47,1305,167
4504,698,578,0.9033203125,0.7722063037249284,0.9711111111111111,539,39,1311,159
4531,703,579,0.8955078125,0.7596017069701281,0.966542750929368,534,45,1300,169
4559,703,579,0.90234375,0.7695590327169275,0.9717472118959107,541,38,1307,162
4586,710,583,0.90966796875,0.780281690140845,0.9783258594917787,554,29,1309,156
4613,718,584,0.912109375,0.7813370473537604,0.9827067669172932,561,23,1307,157
4641,722,585,0.90869140625,0.775623268698061,0.9811463046757164,560,25,1301,162
4668,723,585,0.908203125,0.7745504840940526,0.9811320754716981,560,25,1300,163
4695,725,587,0.908203125,0.7751724137931034,0.981103552532124,562,25,1298,163
4722,726,589,0.90771484375,0.7754820936639119,0.9803328290468987,563,26,1296,163
4750,728,593,0.91650390625,0.7898351648351648,0.9863636363636363,575,18,1302,153
4777,733,594,0.92041015625,0.7939972714870396,0.990874524714829,582,12,1303,151
4804,742,594,0.91796875,0.7870619946091644,0.9923430321592649,584,10,1296,158
4832,743,595,0.91796875,0.7873485868102288,0.9923371647509579,585,10,1295,158
4859,743,595,0.91796875,0.7873485868102288,0.9923371647509579,585,10,1295,158
4886,746,597,0.91552734375,0.7841823056300268,0.9907834101382489,585,12,1290,161
4914,749,599,0.9140625,0.7823765020026703,0.9899923017705927,586,13,1286,163
4941,752,601,0.91357421875,0.7819148936170213,0.9899691358024691,588,13,1283,164
4968,755,603,0.9130859375,0.7814569536423841,0.9899458623356535,590,13,1280,165
4995,759,604,0.91162109375,0.7786561264822134,0.9899146625290923,591,13,1276,168
5023,760,605,0.91162109375,0.7789473684210526,0.9899068322981367,592,13,1275,168
5050,762,607,0.91162109375,0.7795275590551181,0.9898911353032659,594,13,1273,168
5077,763,607,0.912109375,0.7798165137614679,0.9906614785992218,595,12,1273,168
5105,767,608,0.90673828125,0.771838331160365,0.9875097580015613,592,16,1265,175
5132,768,609,0.90869140625,0.7747395833333334,0.9890625,595,14,1266,173
5159,768,609,0.91259765625,0.7799479166666666,0.9921875,599,10,1270,169
5187,773,610,0.91357421875,0.7800776196636481,0.9945098039215686,603,7,1268,170
5214,775,611,0.9140625,0.7806451612903226,0.99528672427337,605,6,1267,170
5241,777,615,0.9150390625,0.7837837837837838,0.995279307631786,609,6,1265,168
5268,778,620,0.916015625,0.787917737789203,0.9944881889763779,613,7,1263,165
5296,779,621,0.9150390625,0.7869062901155327,0.9936958234830575,613,8,1261,166
5323,780,622,0.9150390625,0.7871794871794872,0.9936908517350158,614,8,1260,166
5350,782,622,0.916015625,0.7877237851662404,0.995260663507109,616,6,1260,166
5378,785,622,0.91650390625,0.7872611464968153,0.9968329374505146,618,4,1259,167
5405,788,623,0.91845703125,0.7893401015228426,0.9992063492063492,622,1,1259,166
5432,789,625,0.9189453125,0.7908745247148289,0.9992057188244639,624,1,1258,165
5460,789,626,0.91943359375,0.7921419518377694,0.9992057188244639,625,1,1258,164
5487,791,627,0.9189453125,0.7914032869785083,0.9992044550517104,626,1,1256,165
5514,793,630,0.91943359375,0.7931904161412359,0.999203187250996,629,1,1254,164
5541,794,631,0.91943359375,0.7934508816120907,0.9992025518341308,630,1,1253,164
5569,797,632,0.91845703125,0.7917189460476788,0.9992006394884093,631,1,1250,166
5596,798,633,0.91845703125,0.7919799498746867,0.9992,632,1,1249,166
5623,799,634,0.91845703125,0.7922403003754693,0.9991993594875901,633,1,1248,166
5651,801,636,0.91845703125,0.7927590511860175,0.9991980753809142,635,1,1246,166
5678,803,638,0.91650390625,0.7907845579078456,0.9975903614457832,635,3,1242,168
5705,805,642,0.91455078125,0.7900621118012422,0.995172968624296,636,6,1237,169
5733,805,646,0.91455078125,0.7925465838509317,0.9935639581657281,638,8,1235,167
5760,807,646,0.91357421875,0.7905824039653035,0.9935535858178888,638,8,1233,169
5787,809,647,0.912109375,0.788627935723115,0.9927360774818402,638,9,1230,171
5814,811,650,0.91357421875,0.7916152897657214,0.9935327405012127,642,8,1229,169
5842,812,651,0.91357421875,0.791871921182266,0.9935275080906149,643,8,1228,169
5869,814,652,0.9130859375,0.7911547911547911,0.993517017828201,644,8,1226,170
5896,815,653,0.9130859375,0.7914110429447853,0.9935117599351176,645,8,1225,170
5924,815,653,0.9130859375,0.7914110429447853,0.9935117599351176,645,8,1225,170
5951,817,655,0.9130859375,0.791921664626683,0.9935012185215272,647,8,1223,170
5978,818,655,0.91162109375,0.7897310513447433,0.9926829268292683,646,9,1221,172
6006,820,658,0.912109375,0.7914634146341464,0.992671009771987,649,9,1219,171
6033,820,658,0.912109375,0.7914634146341464,0.992671009771987,649,9,1219,171
6060,823,658,0.91064453125,0.7885783718104495,0.9926530612244898,649,9,1216,174
6087,825,659,0.9091796875,0.7866666666666666,0.9918233851185609,649,10,1213,176
6115,826,660,0.9091796875,0.7869249394673123,0.9918166939443536,650,10,1212,176
6142,827,661,0.9091796875,0.7871825876662636,0.9918099918099919,651,10,1211,176
6169,829,662,0.90771484375,0.7852834740651388,0.9909762100082035,651,11,1208,178
6197,830,664,0.9072265625,0.7855421686746988,0.9901477832512315,652,12,1206,178
6224,830,666,0.90625,0.7855421686746988,0.9885057471264368,652,14,1204,178
6251,834,671,0.90478515625,0.7853717026378897,0.9868204283360791,655,16,1198,179
6279,835,678,0.90283203125,0.7868263473053893,0.9826875515251443,657,21,1192,178
6306,836,686,0.9033203125,0.7918660287081339,0.9801980198019802,662,24,1188,174
6333,836,692,0.9052734375,0.7978468899521531,0.9793729372937293,667,25,1187,169
6360,838,692,0.90234375,0.7935560859188544,0.9776859504132231,665,27,1183,173
6388,840,694,0.9013671875,0.7928571428571428,0.9768211920529801,666,28,1180,174
6415,841,695,0.9013671875,0.7931034482758621,0.9768019884009942,667,28,1179,174
6442,842,698,0.90234375,0.7957244655581948,0.9767827529021559,670,28,1178,172
6470,844,703,0.90087890625,0.7962085308056872,0.9742524916943521,672,31,1173,172
6497,844,706,0.90234375,0.7997630331753555,0.9742524916943521,675,31,1173,169
6524,844,709,0.90087890625,0.7997630331753555,0.9717607973421927,675,34,1170,169
6552,849,718,0.89794921875,0.7997644287396938,0.9674728940783986,679,39,1160,170
6579,849,722,0.89501953125,0.7985865724381626,0.963302752293578,678,44,1155,171
6606,850,727,0.89404296875,0.8,0.9607679465776294,680,47,1151,170
6633,850,728,0.8935546875,0.8,0.9599332220367279,680,48,1150,170
6661,852,729,0.88818359375,0.7934272300469484,0.955685618729097,676,53,1143,176
6688,853,730,0.88720703125,0.7924970691676436,0.9548117154811715,676,54,1141,177
6715,854,731,0.88720703125,0.7927400468384075,0.9547738693467337,677,54,1140,177
6743,857,732,0.88525390625,0.7899649941656943,0.9538203190596137,677,55,1136,180
6770,858,733,0.88330078125,0.7878787878787878,0.9521008403361344,676,57,1133,182
6797,858,733,0.88330078125,0.7878787878787878,0.9521008403361344,676,57,1133,182
6825,858,733,0.88330078125,0.7878787878787878,0.9521008403361344,676,57,1133,182
6852,861,734,0.88037109375,0.7839721254355401,0.9502948609941028,675,59,1128,186
6879,861,734,0.87841796875,0.7816492450638792,0.9486099410278012,673,61,1126,188
6906,862,734,0.8779296875,0.7807424593967517,0.948566610455312,673,61,1125,189
6934,865,734,0.87548828125,0.776878612716763,0.9475908706677938,672,62,1121,193
6961,866,736,0.87109375,0.7725173210161663,0.94331641285956,669,67,1115,197
6988,867,740,0.86962890625,0.7727797001153403,0.9407281964436918,670,70,1111,197
7016,868,747,0.86865234375,0.7753456221198156,0.9372881355932203,673,74,1106,195
7043,869,756,0.86376953125,0.7744533947065593,0.9296013570822731,673,83,1096,196
7070,870,767,0.86083984375,0.7770114942528735,0.9227504244482173,676,91,1087,194
7098,870,780,0.8603515625,0.7839080459770115,0.9168081494057725,682,98,1080,188
7125,873,791,0.8603515625,0.7892325315005727,0.9131914893617021,689,102,1073,184
7152,875,802,0.86083984375,0.7954285714285714,0.9096334185848253,696,106,1067,179
7179,875,814,0.86083984375,0.8022857142857143,0.9045183290707587,702,112,1061,173
7207,876,818,0.86328125,0.8070776255707762,0.9052901023890785,707,111,1061,169
7234,877,818,0.86279296875,0.806157354618016,0.9052092228864219,707,111,1060,170
7261,878,820,0.8623046875,0.806378132118451,0.9042735042735043,708,112,1058,170
7289,879,824,0.86279296875,0.8088737201365188,0.9033361847733106,711,113,1056,168
7316,883,830,0.86376953125,0.812004530011325,0.9030042918454936,717,113,1052,166
7343,883,835,0.8662109375,0.8176670441676104,0.9030042918454936,722,113,1052,161
7371,884,837,0.86669921875,0.8190045248868778,0.9029209621993127,724,113,1051,160
7398,884,839,0.86962890625,0.8235294117647058,0.904639175257732,728,111,1053,156
7425,884,839,0.86865234375,0.8223981900452488,0.9037800687285223,727,112,1052,157
7452,885,840,0.86865234375,0.8225988700564971,0.9036973344797936,728,112,1051,157
7480,885,841,0.8671875,0.8214689265536723,0.9019776440240757,727,114,1049,158
7507,888,846,0.8662109375,0.8220720720720721,0.9,730,116,1044,158
7534,889,848,0.86474609375,0.8211473565804275,0.8981880931837791,730,118,1041,159
7562,890,849,0.86474609375,0.8213483146067416,0.8981001727115717,731,118,1040,159
7589,890,854,0.8681640625,0.8280898876404494,0.8989637305699482,737,117,1041,153
7616,891,862,0.87060546875,0.835016835016835,0.8980121002592912,744,118,1039,147
7644,891,870,0.87255859375,0.8417508417508418,0.8962834917891098,750,120,1037,141
7671,891,878,0.87255859375,0.8462401795735129,0.8928262748487468,754,124,1033,137
7698,894,881,0.87158203125,0.8456375838926175,0.891681109185442,756,125,1029,138
7725,894,881,0.87158203125,0.8456375838926175,0.891681109185442,756,125,1029,138
7753,895,881,0.8701171875,0.8435754189944135,0.8907198612315698,755,126,1027,140
7780,895,881,0.8681640625,0.841340782122905,0.8889852558542931,753,128,1025,142
7807,895,883,0.8681640625,0.8424581005586592,0.8881179531656548,754,129,1024,141
7835,896,883,0.86669921875,0.8404017857142857,0.8871527777777778,753,130,1022,143
7862,896,883,0.86572265625,0.8392857142857143,0.8862847222222222,752,131,1021,144
7889,899,883,0.8681640625,0.8409343715239155,0.8894691035683203,756,127,1022,143
7917,900,885,0.87353515625,0.8477777777777777,0.8937282229965157,763,122,1026,137
7944,900,886,0.8818359375,0.8577777777777778,0.9006968641114983,772,114,1034,128
7971,900,886,0.88671875,0.8633333333333333,0.9050522648083623,777,109,1039,123
7998,900,887,0.89111328125,0.8688888888888889,0.9085365853658537,782,105,1043,118
8026,900,887,0.89111328125,0.8688888888888889,0.9085365853658537,782,105,1043,118
8053,900,887,0.89111328125,0.8688888888888889,0.9085365853658537,782,105,1043,118
8080,902,887,0.88623046875,0.8625277161862528,0.9048865619546248,778,109,1037,124
8108,902,889,0.88818359375,0.8658536585365854,0.9057591623036649,781,108,1038,121
8135,903,892,0.89208984375,0.8715393133997785,0.9082969432314411,787,105,1040,116
8162,903,892,0.89013671875,0.8693244739756367,0.9065502183406113,785,107,1038,118
8190,904,893,0.89013671875,0.8694690265486725,0.9064685314685315,786,107,1037,118
8217,905,894,0.89306640625,0.8729281767955801,0.9090113735783028,790,104,1039,115
8244,905,894,0.89599609375,0.876243093922652,0.9116360454943132,793,101,1042,112
8271,907,894,0.89306640625,0.8721058434399118,0.9097283085013146,791,103,1038,116
8299,907,894,0.89501953125,0.8743109151047409,0.9114811568799299,793,101,1040,114
8326,907,894,0.89599609375,0.8754134509371555,0.9123575810692375,794,100,1041,113
8353,907,894,0.89794921875,0.8776185226019846,0.9141104294478528,796,98,1043,111
8381,907,894,0.89599609375,0.8754134509371555,0.9123575810692375,794,100,1041,113
8408,907,894,0.90185546875,0.8820286659316428,0.9176161262050833,800,94,1047,107
8435,907,894,0.90966796875,0.8908489525909592,0.9246275197195443,808,86,1055,99
8463,909,894,0.91650390625,0.8976897689768977,0.9315188762071993,816,78,1061,93
8490,910,895,0.92626953125,0.9087912087912088,0.9402460456942003,827,68,1070,83
8517,911,897,0.927734375,0.9110867178924259,0.9410729991204925,830,67,1070,81
8544,911,897,0.9267578125,0.9099890230515917,0.940193491644679,829,68,1069,82
8572,911,898,0.92724609375,0.9110867178924259,0.940193491644679,830,68,1069,81
8599,911,900,0.92333984375,0.9077936333699231,0.9357959542656112,827,73,1064,84
8626,911,900,0.92431640625,0.9088913282107574,0.9366754617414248,828,72,1065,83
8654,912,900,0.92578125,0.9100877192982456,0.9383802816901409,830,70,1066,82
8681,912,900,0.9306640625,0.9155701754385965,0.9427816901408451,835,65,1071,77
8708,912,900,0.9375,0.9232456140350878,0.948943661971831,842,58,1078,70
8736,912,900,0.9423828125,0.9287280701754386,0.9533450704225352,847,53,1083,65
8763,913,900,0.95068359375,0.9375684556407448,0.9612334801762115,856,44,1091,57
8790,914,900,0.951171875,0.937636761487965,0.9620811287477954,857,43,1091,57
8817,914,900,0.95703125,0.9442013129102844,0.9673721340388007,863,37,1097,51
8845,915,900,0.96435546875,0.9519125683060109,0.9744042365401588,871,29,1104,44
8872,915,900,0.96533203125,0.9530054644808743,0.9752868490732568,872,28,1105,43
8899,915,900,0.96630859375,0.9540983606557377,0.9761694616063548,873,27,1106,42
8927,915,902,0.96728515625,0.9562841530054644,0.9761694616063548,875,27,1106,40
8954,915,903,0.970703125,0.9606557377049181,0.9788172992056487,879,24,1109,36
8981,915,903,0.970703125,0.9606557377049181,0.9788172992056487,879,24,1109,36
9009,915,903,0.9716796875,0.9617486338797814,0.9796999117387467,880,23,1110,35
9036,915,903,0.970703125,0.9606557377049181,0.9788172992056487,879,24,1109,36
9063,916,903,0.96923828125,0.9585152838427947,0.9779151943462897,878,25,1107,38
9090,916,903,0.97119140625,0.9606986899563319,0.9796819787985865,880,23,1109,36
9118,916,903,0.97314453125,0.962882096069869,0.9814487632508834,882,21,1111,34
9145,917,903,0.9716796875,0.960741548527808,0.9805481874447391,881,22,1109,36
9172,917,903,0.9736328125,0.9629225736095965,0.982316534040672,883,20,1111,34
9200,917,903,0.9736328125,0.9629225736095965,0.982316534040672,883,20,1111,34
9227,917,903,0.97265625,0.9618320610687023,0.9814323607427056,882,21,1110,35
9254,917,903,0.9736328125,0.9629225736095965,0.982316534040672,883,20,1111,34
9282,917,903,0.9775390625,0.9672846237731734,0.9858532272325375,887,16,1115,30
9309,917,903,0.98046875,0.9705561613958561,0.9885057471264368,890,13,1118,27
9336,917,903,0.984375,0.9749182115594329,0.9920424403183024,894,9,1122,23
9363,917,903,0.9853515625,0.9760087241003271,0.9929266136162688,895,8,1123,22
9391,917,903,0.9853515625,0.9760087241003271,0.9929266136162688,895,8,1123,22
9418,917,903,0.984375,0.9749182115594329,0.9920424403183024,894,9,1122,23
9445,918,903,0.98291015625,0.9727668845315904,0.9911504424778761,893,10,1120,25
9473,918,903,0.98388671875,0.9738562091503268,0.9920353982300885,894,9,1121,24
9500,918,903,0.98388671875,0.9738562091503268,0.9920353982300885,894,9,1121,24
9527,918,903,0.98583984375,0.9760348583877996,0.9938053097345133,896,7,1123,22
9555,918,903,0.98388671875,0.9738562091503268,0.9920353982300885,894,9,1121,24
9582,918,903,0.98486328125,0.9749455337690632,0.9929203539823008,895,8,1122,23
9609,918,903,0.98388671875,0.9738562091503268,0.9920353982300885,894,9,1121,24
9636,918,903,0.98193359375,0.971677559912854,0.9902654867256637,892,11,1119,26
9664,918,903,0.98291015625,0.9727668845315904,0.9911504424778761,893,10,1120,25
