time,fireArea,predictedFireArea,accuracy,sensitivity,specificity
0,1,1,1.0,1.0,1.0
27,1,1,1.0,1.0,1.0
54,7,9,0.9998779296875,1.0,0.9998778775111437
81,7,21,0.9991455078125,1.0,0.9991451425780057
109,20,42,0.9986572265625,1.0,0.9986555854314348
136,20,67,0.99713134765625,1.0,0.99712784160352
163,44,94,0.9969482421875,1.0,0.9969400244798041
191,44,138,0.9942626953125,1.0,0.9942472460220318
218,72,188,0.992919921875,1.0,0.9928886709171162
245,72,247,0.98931884765625,1.0,0.989271701814615
273,106,304,0.9879150390625,1.0,0.9878363435311464
300,106,370,0.98388671875,1.0,0.9837817913748618
327,150,439,0.98236083984375,1.0,0.9821978563508685
354,150,522,0.977294921875,1.0,0.9770851299741283
382,201,608,0.97515869140625,1.0,0.9748501513934376
409,201,698,0.96966552734375,1.0,0.9692887598096768
436,258,791,0.96746826171875,1.0,0.9669477861838025
464,258,900,0.9608154296875,1.0,0.9601885154409029
491,321,1015,0.9576416015625,1.0,0.9567951192180788
518,321,1136,0.95025634765625,1.0,0.9492622797733923
546,390,1261,0.94683837890625,1.0,0.9455420782793548
573,390,1383,0.93939208984375,1.0,0.9379142178316869
600,464,1525,0.93524169921875,1.0,0.933354271356784
627,464,1674,0.9261474609375,1.0,0.9239949748743719
655,548,1825,0.92205810546875,1.0,0.9193609497347816
682,548,1994,0.9117431640625,1.0,0.9086890628946703
709,642,2167,0.90692138671875,1.0,0.9031253970270614
737,642,2328,0.8970947265625,1.0,0.8928979799263118
764,742,2505,0.89239501953125,1.0,0.8872906277969569
791,742,2691,0.88104248046875,1.0,0.875399565272983
818,839,2886,0.87506103515625,1.0,0.8683177870697973
846,839,3079,0.86328125,1.0,0.8559022193631393
873,935,3284,0.85662841796875,1.0,0.8479513237102725
900,935,3491,0.843994140625,1.0,0.8345523982134766
928,1028,3703,0.83673095703125,1.0,0.8258009898411045
955,1028,3907,0.82427978515625,1.0,0.8125162802813233
982,1127,4129,0.8167724609375,1.0,0.8032378580323786
1010,1127,4366,0.80230712890625,1.0,0.7877040047191453
1037,1239,4637,0.7926025390625,1.0,0.7756355232750083
1064,1239,4885,0.7774658203125,1.0,0.7592604820072631
1091,1360,5148,0.768798828125,1.0,0.7478700745473909
1119,1360,5427,0.75177001953125,1.0,0.7292997870074548
1146,1498,5700,0.7435302734375,1.0,0.7177213489184469
1173,1498,5977,0.72662353515625,1.0,0.6991132607819428
1201,1633,6263,0.7174072265625,1.0,0.6861229747135787
1228,1633,6549,0.699951171875,1.0,0.6667344586807674
1255,1767,6827,0.691162109375,1.0,0.6538277348293083
1283,1767,7150,0.67144775390625,1.0,0.631730177190942
1310,1908,7471,0.66046142578125,1.0,0.6157087593257806
1337,1908,7789,0.64105224609375,1.0,0.5937413650179607
1364,2056,8117,0.63006591796875,1.0,0.5769821328866555
1392,2056,8454,0.6094970703125,1.0,0.553461753210497
1419,2212,8796,0.59814453125,1.0,0.5354219587919842
1446,2212,9138,0.5772705078125,1.0,0.5112898673440587
1474,2377,9493,0.565673828125,1.0,0.49196830156350396
1501,2377,9841,0.54443359375,1.0,0.46712358106660956
1528,2555,10207,0.532958984375,1.0,0.44667004121773085
1556,2555,10575,0.510498046875,1.0,0.42005929568298506
1583,2739,10967,0.497802734375,1.0,0.3969952363503115
1610,2739,11341,0.4749755859375,1.0,0.3695859289116893
1637,2924,11741,0.46185302734375,1.0,0.3449479940564636
1665,2924,12156,0.4365234375,1.0,0.3141158989598811
1692,3105,12526,0.42498779296875,1.0,0.29053392574742076
1719,3105,12913,0.4013671875,1.0,0.2613901649220574
1747,3310,13263,0.39251708984375,1.0,0.238718066391311
1774,3310,13567,0.37396240234375,1.0,0.21546581000458925
1801,3524,13850,0.3697509765625,1.0,0.19704510108864698
1829,3524,14132,0.3525390625,1.0,0.17511664074650077
1856,3742,14399,0.34954833984375,1.0,0.15701629489004904
1883,3742,14662,0.33349609375,1.0,0.1362126245847176
1910,3970,14908,0.3323974609375,1.0,0.11889801836636056
1938,3970,15152,0.3175048828125,1.0,0.09924279039793782
1965,4214,15345,0.32061767578125,1.0,0.08537387017255546
1992,4214,15503,0.31097412109375,1.0,0.0723911257189811
2020,4452,15637,0.31732177734375,1.0,0.06260476030841435
2047,4452,15763,0.30963134765625,1.0,0.05204492122024807
2074,4695,15860,0.31854248046875,1.0,0.04482847121225084
2102,4695,15945,0.3133544921875,1.0,0.03755667721789717
2129,4959,16007,0.32568359375,1.0,0.03299781181619256
2156,4959,16050,0.32305908203125,1.0,0.02923413566739606
2183,5226,16102,0.336181640625,1.0,0.025273346477863418
2211,5226,16136,0.3341064453125,1.0,0.02222620541315648
2238,5491,16172,0.34808349609375,1.0,0.01946203984210043
2265,5491,16203,0.34619140625,1.0,0.01661617552556688
2293,5768,16219,0.36212158203125,1.0,0.01554257724189902
2320,5768,16242,0.3607177734375,1.0,0.013376036171816126
2347,6035,16260,0.37591552734375,1.0,0.011981833993622572
2375,6035,16282,0.37457275390625,1.0,0.009856024736689535
2402,6304,16297,0.39007568359375,1.0,0.008630952380952382
2429,6304,16307,0.38946533203125,1.0,0.007638888888888889
2457,6568,16317,0.40496826171875,1.0,0.00682559087204564
2484,6568,16327,0.40435791015625,1.0,0.005806845965770171
2511,6857,16335,0.4215087890625,1.0,0.005143277002204262
2538,6857,16343,0.4210205078125,1.0,0.004303558307966831
2566,7119,16345,0.4368896484375,1.0,0.004209390178089584
2593,7119,16345,0.4368896484375,1.0,0.004209390178089584
2620,7404,16345,0.45428466796875,1.0,0.004342984409799555
2648,7404,16345,0.45428466796875,1.0,0.004342984409799555
2675,7678,16345,0.47100830078125,1.0,0.004479669193659545
2702,7678,16345,0.47100830078125,1.0,0.004479669193659545
2730,7964,16345,0.48846435546875,1.0,0.004631828978622327
2757,7964,16345,0.48846435546875,1.0,0.004631828978622327
2784,8239,16345,0.5052490234375,1.0,0.004788213627992633
2811,8239,16345,0.5052490234375,1.0,0.004788213627992633
2839,8530,16345,0.52301025390625,1.0,0.004965622612681436
2866,8530,16345,0.52301025390625,1.0,0.004965622612681436
2893,8828,16345,0.54119873046875,1.0,0.0051614610905240865
2921,8828,16345,0.54119873046875,1.0,0.0051614610905240865
2948,9113,16345,0.55859375,1.0,0.005363773896300371
2975,9113,16345,0.55859375,1.0,0.005363773896300371
3003,9433,16345,0.578125,1.0,0.0056107034958998705
3030,9433,16345,0.578125,1.0,0.0056107034958998705
3057,9714,16345,0.59527587890625,1.0,0.005847076461769116
3084,9714,16345,0.59527587890625,1.0,0.005847076461769116
3112,10021,16345,0.614013671875,1.0,0.006129184347006129
3139,10021,16345,0.614013671875,1.0,0.006129184347006129
3166,10329,16345,0.6328125,1.0,0.006440957886044592
3194,10329,16345,0.6328125,1.0,0.006440957886044592
3221,10660,16345,0.65301513671875,1.0,0.006813417190775681
3248,10660,16345,0.65301513671875,1.0,0.006813417190775681
3276,10975,16345,0.6722412109375,1.0,0.007210205213533
3303,10975,16345,0.6722412109375,1.0,0.007210205213533
3330,11237,16345,0.688232421875,1.0,0.007577229454050903
3357,11237,16345,0.688232421875,1.0,0.007577229454050903
3385,11474,16345,0.70269775390625,1.0,0.007942973523421588
3412,11474,16345,0.70269775390625,1.0,0.007942973523421588
3439,11718,16345,0.71759033203125,1.0,0.008358336905272181
3467,11718,16345,0.71759033203125,1.0,0.008358336905272181
3494,11945,16345,0.7314453125,1.0,0.00878576255913494
3521,11945,16345,0.7314453125,1.0,0.00878576255913494
3549,12148,16345,0.74383544921875,1.0,0.009206798866855524
3576,12148,16345,0.74383544921875,1.0,0.009206798866855524
3603,12356,16345,0.75653076171875,1.0,0.009682224428997022
3630,12356,16345,0.75653076171875,1.0,0.009682224428997022
3658,12600,16345,0.77142333984375,1.0,0.010306553911205074
3685,12600,16345,0.77142333984375,1.0,0.010306553911205074
3712,12720,16345,0.77874755859375,1.0,0.01064410480349345
3740,12720,16345,0.77874755859375,1.0,0.01064410480349345
3767,12823,16345,0.7850341796875,1.0,0.010951979780960405
3794,12823,16345,0.7850341796875,1.0,0.010951979780960405
3822,12914,16345,0.79058837890625,1.0,0.011239193083573486
3849,12914,16345,0.79058837890625,1.0,0.011239193083573486
3876,12990,16345,0.79522705078125,1.0,0.011490866234531527
3903,12990,16345,0.79522705078125,1.0,0.011490866234531527
3931,13080,16345,0.80072021484375,1.0,0.011803874092009685
3958,13080,16345,0.80072021484375,1.0,0.011803874092009685
3985,13142,16345,0.80450439453125,1.0,0.012029611351017891
4013,13142,16345,0.80450439453125,1.0,0.012029611351017891
4040,13197,16345,0.807861328125,1.0,0.012237213680577345
4067,13197,16345,0.807861328125,1.0,0.012237213680577345
4095,13256,16345,0.81146240234375,1.0,0.012468030690537084
4122,13256,16345,0.81146240234375,1.0,0.012468030690537084
4149,13296,16345,0.81390380859375,1.0,0.012629533678756476
4176,13296,16345,0.81390380859375,1.0,0.012629533678756476
4204,13354,16345,0.81744384765625,1.0,0.01287128712871287
4231,13354,16345,0.81744384765625,1.0,0.01287128712871287
4258,13396,16345,0.82000732421875,1.0,0.013052208835341365
4286,13396,16345,0.82000732421875,1.0,0.013052208835341365
4313,13437,16345,0.822509765625,1.0,0.01323379708177808
4340,13437,16345,0.822509765625,1.0,0.01323379708177808
4368,13471,16345,0.8245849609375,1.0,0.013388259526261586
4395,13471,16345,0.8245849609375,1.0,0.013388259526261586
4422,13517,16345,0.827392578125,1.0,0.013603069410533658
4449,13517,16345,0.827392578125,1.0,0.013603069410533658
4477,13558,16345,0.82989501953125,1.0,0.013800424628450107
4504,13558,16345,0.82989501953125,1.0,0.013800424628450107
4531,13599,16345,0.8323974609375,1.0,0.01400359066427289
4559,13599,16345,0.8323974609375,1.0,0.01400359066427289
4586,13648,16345,0.83538818359375,1.0,0.01425438596491228
4613,13648,16345,0.83538818359375,1.0,0.01425438596491228
4641,13701,16345,0.838623046875,1.0,0.014535967200894522
4668,13701,16345,0.838623046875,1.0,0.014535967200894522
4695,13734,16345,0.84063720703125,1.0,0.01471698113207547
4722,13734,16345,0.84063720703125,1.0,0.01471698113207547
4750,13770,16345,0.84283447265625,1.0,0.014919663351185922
4777,13770,16345,0.84283447265625,1.0,0.014919663351185922
4804,13798,16345,0.84454345703125,1.0,0.015081206496519721
4832,13798,16345,0.84454345703125,1.0,0.015081206496519721
4859,13827,16345,0.8463134765625,1.0,0.015252248728979272
4886,13827,16345,0.8463134765625,1.0,0.015252248728979272
4914,13847,16345,0.8475341796875,1.0,0.015372487189594008
4941,13847,16345,0.8475341796875,1.0,0.015372487189594008
4968,13870,16345,0.84893798828125,1.0,0.015513126491646777
4995,13870,16345,0.84893798828125,1.0,0.015513126491646777
5023,13885,16345,0.849853515625,1.0,0.015606242496998799
5050,13885,16345,0.849853515625,1.0,0.015606242496998799
5077,13890,16345,0.85015869140625,1.0,0.015637530072173216
5105,13890,16345,0.85015869140625,1.0,0.015637530072173216
5132,13890,16345,0.85015869140625,1.0,0.015637530072173216
5159,13890,16345,0.85015869140625,1.0,0.015637530072173216
5187,13893,16345,0.850341796875,1.0,0.01565636290646327
5214,13893,16345,0.850341796875,1.0,0.01565636290646327
5241,13896,16345,0.85052490234375,1.0,0.01567524115755627
5268,13896,16345,0.85052490234375,1.0,0.01567524115755627
5296,13896,16345,0.85052490234375,1.0,0.01567524115755627
5323,13896,16345,0.85052490234375,1.0,0.01567524115755627
5350,13896,16345,0.85052490234375,1.0,0.01567524115755627
5378,13896,16345,0.85052490234375,1.0,0.01567524115755627
5405,13897,16345,0.8505859375,1.0,0.015681544028950542
5432,13897,16345,0.8505859375,1.0,0.015681544028950542
5460,13897,16345,0.8505859375,1.0,0.015681544028950542
5487,13897,16345,0.8505859375,1.0,0.015681544028950542
5514,13897,16345,0.8505859375,1.0,0.015681544028950542
5541,13897,16345,0.8505859375,1.0,0.015681544028950542
5569,13897,16345,0.8505859375,1.0,0.015681544028950542
5596,13897,16345,0.8505859375,1.0,0.015681544028950542
5623,13897,16345,0.8505859375,1.0,0.015681544028950542
5651,13897,16345,0.8505859375,1.0,0.015681544028950542
5678,13897,16345,0.8505859375,1.0,0.015681544028950542
5705,13897,16345,0.8505859375,1.0,0.015681544028950542
5733,13897,16345,0.8505859375,1.0,0.015681544028950542
5760,13897,16345,0.8505859375,1.0,0.015681544028950542
5787,13897,16345,0.8505859375,1.0,0.015681544028950542
5814,13897,16345,0.8505859375,1.0,0.015681544028950542
5842,13897,16345,0.8505859375,1.0,0.015681544028950542
5869,13897,16345,0.8505859375,1.0,0.015681544028950542
5896,13897,16345,0.8505859375,1.0,0.015681544028950542
5924,13897,16345,0.8505859375,1.0,0.015681544028950542
5951,13897,16345,0.8505859375,1.0,0.015681544028950542
5978,13897,16345,0.8505859375,1.0,0.015681544028950542
6006,13897,16345,0.8505859375,1.0,0.015681544028950542
6033,13897,16345,0.8505859375,1.0,0.015681544028950542
6060,13897,16345,0.8505859375,1.0,0.015681544028950542
6087,13897,16345,0.8505859375,1.0,0.015681544028950542
6115,13897,16345,0.8505859375,1.0,0.015681544028950542
6142,13897,16345,0.8505859375,1.0,0.015681544028950542
6169,13897,16345,0.8505859375,1.0,0.015681544028950542
6197,13897,16345,0.8505859375,1.0,0.015681544028950542
6224,13897,16345,0.8505859375,1.0,0.015681544028950542
6251,13897,16345,0.8505859375,1.0,0.015681544028950542
6279,13897,16345,0.8505859375,1.0,0.015681544028950542
6306,13897,16345,0.8505859375,1.0,0.015681544028950542
6333,13897,16345,0.8505859375,1.0,0.015681544028950542
6360,13897,16345,0.8505859375,1.0,0.015681544028950542
6388,13897,16345,0.8505859375,1.0,0.015681544028950542
6415,13897,16345,0.8505859375,1.0,0.015681544028950542
6442,13897,16345,0.8505859375,1.0,0.015681544028950542
6470,13897,16345,0.8505859375,1.0,0.015681544028950542
6497,13897,16345,0.8505859375,1.0,0.015681544028950542
6524,13897,16345,0.8505859375,1.0,0.015681544028950542
6552,13897,16345,0.8505859375,1.0,0.015681544028950542
6579,13897,16345,0.8505859375,1.0,0.015681544028950542
6606,13897,16345,0.8505859375,1.0,0.015681544028950542
6633,13897,16345,0.8505859375,1.0,0.015681544028950542
6661,13897,16345,0.8505859375,1.0,0.015681544028950542
6688,13897,16345,0.8505859375,1.0,0.015681544028950542
6715,13897,16345,0.8505859375,1.0,0.015681544028950542
6743,13897,16345,0.8505859375,1.0,0.015681544028950542
6770,13897,16345,0.8505859375,1.0,0.015681544028950542
6797,13897,16345,0.8505859375,1.0,0.015681544028950542
6825,13897,16345,0.8505859375,1.0,0.015681544028950542
6852,13897,16345,0.8505859375,1.0,0.015681544028950542
6879,13897,16345,0.8505859375,1.0,0.015681544028950542
6906,13897,16345,0.8505859375,1.0,0.015681544028950542
6934,13897,16345,0.8505859375,1.0,0.015681544028950542
6961,13897,16345,0.8505859375,1.0,0.015681544028950542
6988,13897,16345,0.8505859375,1.0,0.015681544028950542
7016,13897,16345,0.8505859375,1.0,0.015681544028950542
7043,13897,16345,0.8505859375,1.0,0.015681544028950542
7070,13897,16345,0.8505859375,1.0,0.015681544028950542
7098,13897,16345,0.8505859375,1.0,0.015681544028950542
7125,13897,16345,0.8505859375,1.0,0.015681544028950542
7152,13897,16345,0.8505859375,1.0,0.015681544028950542
7179,13897,16345,0.8505859375,1.0,0.015681544028950542
7207,13897,16345,0.8505859375,1.0,0.015681544028950542
7234,13897,16345,0.8505859375,1.0,0.015681544028950542
7261,13897,16345,0.8505859375,1.0,0.015681544028950542
7289,13897,16345,0.8505859375,1.0,0.015681544028950542
7316,13897,16345,0.8505859375,1.0,0.015681544028950542
7343,13897,16345,0.8505859375,1.0,0.015681544028950542
7371,13897,16345,0.8505859375,1.0,0.015681544028950542
7398,13897,16345,0.8505859375,1.0,0.015681544028950542
7425,13897,16345,0.8505859375,1.0,0.015681544028950542
7452,13897,16345,0.8505859375,1.0,0.015681544028950542
7480,13897,16345,0.8505859375,1.0,0.015681544028950542
7507,13897,16345,0.8505859375,1.0,0.015681544028950542
7534,13897,16345,0.8505859375,1.0,0.015681544028950542
7562,13897,16345,0.8505859375,1.0,0.015681544028950542
7589,13897,16345,0.8505859375,1.0,0.015681544028950542
7616,13897,16345,0.8505859375,1.0,0.015681544028950542
7644,13897,16345,0.8505859375,1.0,0.015681544028950542
7671,13897,16345,0.8505859375,1.0,0.015681544028950542
7698,13897,16345,0.8505859375,1.0,0.015681544028950542
7725,13897,16345,0.8505859375,1.0,0.015681544028950542
7753,13897,16345,0.8505859375,1.0,0.015681544028950542
7780,13897,16345,0.8505859375,1.0,0.015681544028950542
7807,13897,16345,0.8505859375,1.0,0.015681544028950542
7835,13897,16345,0.8505859375,1.0,0.015681544028950542
7862,13897,16345,0.8505859375,1.0,0.015681544028950542
7889,13897,16345,0.8505859375,1.0,0.015681544028950542
