time,fireArea,predictedFireArea,accuracy,sensitivity,specificity
0,1,1,1.0,1.0,1.0
27,1,1,1.0,1.0,1.0
54,1,1,1.0,1.0,1.0
81,9,9,1.0,1.0,1.0
109,9,9,1.0,1.0,1.0
136,9,12,0.9970703125,1.0,0.9970443349753695
163,24,23,0.9990234375,0.9583333333333334,1.0
191,24,23,0.9990234375,0.9583333333333334,1.0
218,24,34,0.990234375,1.0,0.99
245,44,46,0.99609375,0.9772727272727273,0.996938775510204
273,50,46,0.99609375,0.92,1.0
300,50,46,0.99609375,0.92,1.0
327,73,60,0.9873046875,0.821917808219178,1.0
354,77,67,0.98828125,0.8571428571428571,0.9989440337909187
382,84,81,0.9892578125,0.9166666666666666,0.9957446808510638
409,109,102,0.9931640625,0.9357798165137615,1.0
436,114,105,0.9912109375,0.9210526315789473,1.0
464,121,116,0.9892578125,0.9338842975206612,0.9966777408637874
491,154,136,0.982421875,0.8831168831168831,1.0
518,158,139,0.9814453125,0.879746835443038,1.0
546,163,149,0.98046875,0.8957055214723927,0.9965156794425087
573,192,173,0.9814453125,0.9010416666666666,1.0
600,202,180,0.978515625,0.8910891089108911,1.0
627,207,185,0.978515625,0.8932038834951457,1.0
655,231,206,0.9755859375,0.8913043478260869,1.0
682,243,219,0.9765625,0.8991596638655462,1.0
709,254,230,0.9765625,0.9036144578313253,1.0
737,266,247,0.974609375,0.9080459770114943,0.9973787680209698
764,269,251,0.9775390625,0.9209486166007905,0.9961089494163424
791,283,265,0.9794921875,0.9288389513108615,0.9973579920739762
818,292,272,0.9765625,0.9130434782608695,1.0
846,295,285,0.9892578125,0.9625468164794008,0.9986789960369881
873,298,288,0.9892578125,0.9629629629629629,0.9986737400530504
900,299,289,0.9892578125,0.9630996309963099,0.99867197875166
928,299,289,0.982421875,0.9606299212598425,0.9896103896103896
955,299,289,0.982421875,0.9606299212598425,0.9896103896103896
982,299,289,0.9833984375,0.9446640316205533,0.9961089494163424
1010,299,289,0.9873046875,0.9567099567099567,0.9962168978562421
1037,299,289,0.986328125,0.9563318777292577,0.9949685534591195
1064,299,289,0.9853515625,0.9473684210526315,0.9962311557788944
1091,299,289,0.98046875,0.9514563106796117,0.9877750611246944
1119,299,289,0.9794921875,0.9509803921568627,0.9865853658536585
1146,299,289,0.978515625,0.9356435643564357,0.9890510948905109
1173,299,289,0.98046875,0.9459459459459459,0.9880810488676997
1201,299,289,0.978515625,0.9453551912568307,0.985731272294887
1228,299,289,0.978515625,0.945054945054945,0.9857482185273159
1255,299,289,0.9794921875,0.9404761904761905,0.9871495327102804
1283,299,289,0.9794921875,0.9401197604790419,0.9871645274212368
1310,299,289,0.98046875,0.9393939393939394,0.9883585564610011
1337,299,289,0.98046875,0.9371069182389937,0.9884393063583815
1364,299,289,0.982421875,0.9371069182389937,0.9907514450867052
1392,299,289,0.9853515625,0.9358974358974359,0.9942396313364056
1419,299,289,0.9873046875,0.9342105263157895,0.9965596330275229
1446,299,289,0.990234375,0.9342105263157895,1.0
1474,299,289,0.990234375,0.9337748344370861,1.0
1501,299,291,0.9921875,0.9470198675496688,1.0
1528,299,291,0.9921875,0.9470198675496688,1.0
1556,299,291,0.9921875,0.9470198675496688,1.0
1583,299,291,0.9921875,0.9470198675496688,1.0
1610,299,291,0.9921875,0.9470198675496688,1.0
1637,299,291,0.9921875,0.9470198675496688,1.0
1665,299,291,0.9921875,0.9470198675496688,1.0
1692,299,291,0.9921875,0.9470198675496688,1.0
1719,299,291,0.9921875,0.9470198675496688,1.0
1747,299,291,0.9921875,0.9470198675496688,1.0
1774,299,291,0.9921875,0.9470198675496688,1.0
1801,299,291,0.9921875,0.9470198675496688,1.0
1829,299,291,0.9921875,0.9470198675496688,1.0
1856,299,291,0.9921875,0.9470198675496688,1.0
1883,299,291,0.9921875,0.9470198675496688,1.0
1910,299,291,0.9921875,0.9470198675496688,1.0
1938,299,293,0.994140625,0.9602649006622517,1.0
1965,299,295,0.99609375,0.9735099337748344,1.0
1992,299,297,0.998046875,0.9867549668874173,1.0
2020,299,299,1.0,1.0,1.0
2047,299,299,1.0,1.0,1.0
2074,299,299,1.0,1.0,1.0
2102,299,299,1.0,1.0,1.0
2129,299,299,1.0,1.0,1.0
2156,299,299,1.0,1.0,1.0
2183,299,299,1.0,1.0,1.0
2211,299,299,0.99609375,0.9727891156462585,1.0
2238,299,299,0.998046875,0.986013986013986,1.0
2265,299,299,0.9970703125,1.0,0.9966139954853274
2293,299,299,0.9970703125,1.0,0.9966139954853274
2320,299,299,0.9951171875,1.0,0.9943820224719101
2347,299,299,0.99609375,0.9923076923076923,0.9966442953020134
2375,299,299,0.99609375,1.0,0.9955555555555555
2402,299,299,0.99609375,1.0,0.9955654101995566
2429,299,299,0.9951171875,1.0,0.994475138121547
2457,299,299,0.9951171875,1.0,0.9945115257958288
2484,299,299,0.9921875,1.0,0.9912854030501089
2511,299,299,0.9921875,1.0,0.991304347826087
2538,299,299,0.9921875,1.0,0.991332611050921
2566,299,299,0.9912109375,1.0,0.990343347639485
2593,299,299,0.990234375,1.0,0.9893617021276596
2620,299,299,0.990234375,1.0,0.9893955461293743
2648,299,299,0.98828125,1.0,0.9873150105708245
2675,299,299,0.990234375,1.0,0.9895397489539749
2702,299,299,0.9892578125,1.0,0.9886010362694301
2730,299,299,0.990234375,0.9636363636363636,0.9917440660474717
2757,299,299,0.9892578125,0.9615384615384616,0.9907407407407407
2784,299,299,0.98828125,0.975609756097561,0.9888097660223805
2811,299,299,0.9873046875,1.0,0.9868287740628167
2839,299,299,0.990234375,1.0,0.98989898989899
2866,299,299,0.990234375,1.0,0.9899091826437941
2893,299,299,0.990234375,1.0,0.9899193548387096
2921,299,299,0.990234375,1.0,0.9899193548387096
2948,299,299,0.990234375,1.0,0.9899193548387096
2975,299,299,0.990234375,1.0,0.9899193548387096
3003,299,299,0.990234375,1.0,0.9899193548387096
3030,299,299,0.990234375,1.0,0.9899193548387096
3057,299,299,0.990234375,1.0,0.9899193548387096
3084,299,299,0.990234375,1.0,0.9899193548387096
3112,299,299,0.990234375,1.0,0.9899193548387096
3139,299,299,0.990234375,1.0,0.9899193548387096
3166,299,299,0.990234375,1.0,0.9899193548387096
3194,299,299,0.990234375,1.0,0.9899193548387096
3221,299,299,0.990234375,1.0,0.9899193548387096
3248,299,299,0.990234375,1.0,0.9899193548387096
3276,299,299,0.990234375,1.0,0.9899193548387096
3303,299,299,0.990234375,1.0,0.9899193548387096
3330,299,299,0.990234375,1.0,0.9899193548387096
3357,299,299,0.990234375,1.0,0.9899193548387096
3385,299,299,0.990234375,1.0,0.9899193548387096
3412,299,299,0.990234375,1.0,0.9899193548387096
3439,299,299,0.990234375,1.0,0.9899193548387096
3467,299,299,0.990234375,1.0,0.9899193548387096
3494,299,299,0.9921875,1.0,0.9919354838709677
3521,299,299,0.9921875,1.0,0.9919354838709677
3549,299,299,0.9921875,1.0,0.9919354838709677
3576,299,299,0.9921875,1.0,0.9919354838709677
3603,299,299,0.9921875,1.0,0.9919354838709677
3630,299,299,0.9921875,1.0,0.9919354838709677
3658,299,299,0.9921875,1.0,0.9919354838709677
3685,299,299,0.9921875,1.0,0.9919354838709677
3712,299,299,0.9921875,1.0,0.9919354838709677
3740,299,299,0.9921875,1.0,0.9919354838709677
3767,299,299,0.9921875,1.0,0.9919354838709677
3794,299,299,0.9921875,1.0,0.9919354838709677
3822,299,299,0.9921875,1.0,0.9919354838709677
3849,299,299,0.9921875,1.0,0.9919354838709677
3876,299,299,0.9921875,1.0,0.9919354838709677
3903,299,299,0.9921875,1.0,0.9919354838709677
3931,299,299,0.994140625,1.0,0.9939516129032258
3958,299,299,0.99609375,1.0,0.9959677419354839
3985,299,299,0.998046875,1.0,0.9979838709677419
4013,299,299,1.0,1.0,1.0
4040,299,299,1.0,1.0,1.0
4067,299,299,1.0,1.0,1.0
4095,299,299,1.0,1.0,1.0
4122,299,299,1.0,1.0,1.0
4149,299,299,1.0,1.0,1.0
4176,299,299,1.0,1.0,1.0
4204,299,299,1.0,1.0,1.0
4231,299,299,1.0,1.0,1.0
4258,299,299,1.0,1.0,1.0
4286,299,299,1.0,1.0,1.0
4313,299,299,1.0,1.0,1.0
4340,299,299,1.0,1.0,1.0
4368,299,299,1.0,1.0,1.0
4395,299,299,1.0,1.0,1.0
4422,299,299,1.0,1.0,1.0
4449,299,299,1.0,1.0,1.0
4477,299,299,1.0,1.0,1.0
4504,299,299,1.0,1.0,1.0
4531,299,299,1.0,1.0,1.0
4559,299,299,1.0,1.0,1.0
4586,299,299,1.0,1.0,1.0
4613,299,299,1.0,1.0,1.0
4641,299,299,1.0,1.0,1.0
4668,299,299,1.0,1.0,1.0
4695,299,299,1.0,1.0,1.0
4722,299,299,1.0,1.0,1.0
4750,299,299,1.0,1.0,1.0
4777,299,299,1.0,1.0,1.0
4804,299,299,1.0,1.0,1.0
4832,299,299,1.0,1.0,1.0
4859,299,299,1.0,1.0,1.0
4886,299,299,1.0,1.0,1.0
4914,299,299,1.0,1.0,1.0
4941,299,299,1.0,1.0,1.0
4968,299,299,1.0,1.0,1.0
4995,299,299,1.0,1.0,1.0
5023,299,299,1.0,1.0,1.0
5050,299,299,1.0,1.0,1.0
5077,299,299,1.0,1.0,1.0
5105,299,299,1.0,1.0,1.0
5132,299,299,1.0,1.0,1.0
5159,299,299,1.0,1.0,1.0
5187,299,299,1.0,1.0,1.0
5214,299,299,1.0,1.0,1.0
5241,299,299,1.0,1.0,1.0
5268,299,299,1.0,1.0,1.0
5296,299,299,1.0,1.0,1.0
5323,299,299,1.0,1.0,1.0
5350,299,299,1.0,1.0,1.0
5378,299,299,1.0,1.0,1.0
5405,299,299,1.0,1.0,1.0
5432,299,299,1.0,1.0,1.0
5460,299,299,1.0,1.0,1.0
5487,299,299,1.0,1.0,1.0
5514,299,299,1.0,1.0,1.0
5541,299,299,1.0,1.0,1.0
5569,299,299,1.0,1.0,1.0
5596,299,299,1.0,1.0,1.0
5623,299,299,1.0,1.0,1.0
5651,299,299,1.0,1.0,1.0
5678,299,299,1.0,1.0,1.0
5705,299,299,1.0,1.0,1.0
5733,299,299,1.0,1.0,1.0
5760,299,299,1.0,1.0,1.0
5787,299,299,1.0,1.0,1.0
5814,299,299,1.0,1.0,1.0
5842,299,299,1.0,1.0,1.0
5869,299,299,1.0,1.0,1.0
5896,299,299,1.0,1.0,1.0
5924,299,299,1.0,1.0,1.0
5951,299,299,1.0,1.0,1.0
5978,299,299,1.0,1.0,1.0
6006,299,299,1.0,1.0,1.0
6033,299,299,1.0,1.0,1.0
6060,299,299,1.0,1.0,1.0
6087,299,299,1.0,1.0,1.0
6115,299,299,1.0,1.0,1.0
6142,299,299,1.0,1.0,1.0
6169,299,299,1.0,1.0,1.0
6197,299,299,1.0,1.0,1.0
6224,299,299,0.998046875,0.9285714285714286,1.0
6251,299,299,0.9990234375,0.9583333333333334,1.0
6279,299,299,1.0,1.0,1.0
6306,299,299,1.0,1.0,1.0
6333,299,299,1.0,1.0,1.0
6360,299,299,1.0,1.0,1.0
6388,299,299,1.0,1.0,1.0
6415,299,299,1.0,1.0,1.0
6442,299,299,1.0,1.0,1.0
6470,299,299,0.9990234375,0.95,1.0
6497,299,299,1.0,1.0,1.0
6524,299,299,1.0,1.0,1.0
6552,299,299,1.0,1.0,1.0
6579,299,299,1.0,1.0,1.0
6606,299,299,1.0,1.0,1.0
6633,299,299,1.0,1.0,1.0
6661,299,299,0.998046875,1.0,0.9980372914622179
6688,299,299,0.9970703125,1.0,0.9970588235294118
6715,299,299,0.9970703125,1.0,0.9970588235294118
6743,299,299,0.9970703125,1.0,0.99706457925636
6770,299,299,0.9970703125,1.0,0.99706457925636
6797,299,299,0.9970703125,1.0,0.99706457925636
6825,299,299,0.99609375,1.0,0.9960899315738025
6852,299,299,1.0,1.0,1.0
6879,299,299,1.0,1.0,1.0
