time,fireArea,predictedFireArea,accuracy,sensitivity,specificity
0,1,1,1.0,1.0,1.0
27,1,1,1.0,1.0,1.0
54,7,7,1.0,1.0,1.0
81,7,20,0.996826171875,1.0,0.9968207385668868
109,21,42,0.994873046875,1.0,0.9948466257668712
136,21,70,0.988037109375,1.0,0.9879754601226994
163,43,95,0.9873046875,1.0,0.9871699975326919
191,43,127,0.9794921875,1.0,0.9792746113989638
218,72,160,0.978515625,1.0,0.9781312127236581
245,72,200,0.96875,1.0,0.9681908548707754
273,100,235,0.966552734375,0.99,0.965965965965966
300,100,258,0.9609375,0.99,0.9602102102102102
327,131,284,0.962158203125,0.9923664122137404,0.9611601513240857
354,131,309,0.9560546875,0.9923664122137404,0.9548549810844893
382,166,321,0.961181640625,0.9879518072289156,0.9600508905852417
409,166,333,0.958251953125,0.9879518072289156,0.9569974554707379
436,209,338,0.967041015625,0.9856459330143541,0.9660406483148958
464,209,343,0.9658203125,0.9856459330143541,0.9647543092359145
491,243,348,0.972412109375,0.9835390946502057,0.9717103555670906
518,243,354,0.971435546875,0.9876543209876543,0.9704126654554892
546,271,356,0.978271484375,0.992619926199262,0.9772549019607844
573,271,361,0.9775390625,0.996309963099631,0.9762091503267973
600,303,361,0.98388671875,0.9867986798679867,0.9836540996572634
627,303,370,0.981689453125,0.9867986798679867,0.9812813076720274
655,335,373,0.9853515625,0.9671641791044776,0.986971550119649
682,335,385,0.98291015625,0.9701492537313433,0.9840467960648763
709,354,391,0.984619140625,0.963276836158192,0.9866381614110101
737,354,406,0.98388671875,0.980225988700565,0.984233030464992
764,361,417,0.98291015625,0.9806094182825484,0.983132530120482
791,361,425,0.9814453125,0.9833795013850416,0.9812583668005355
818,361,430,0.981201171875,0.9889196675900277,0.9804551539491299
846,361,432,0.981201171875,0.9916897506925207,0.9801874163319947
873,361,435,0.98046875,0.9916897506925207,0.9793842034805891
900,361,437,0.97998046875,0.9916897506925207,0.9788487282463186
928,361,437,0.97998046875,0.9916897506925207,0.9788487282463186
955,361,437,0.97998046875,0.9916897506925207,0.9788487282463186
982,361,438,0.980224609375,0.9944598337950139,0.9788487282463186
1010,361,438,0.980224609375,0.9944598337950139,0.9788487282463186
1037,361,438,0.980224609375,0.9944598337950139,0.9788487282463186
1064,361,438,0.980224609375,0.9944598337950139,0.9788487282463186
1091,361,439,0.97998046875,0.9944598337950139,0.9785809906291834
1119,361,446,0.978271484375,0.9944598337950139,0.976706827309237
1146,361,447,0.97802734375,0.9944598337950139,0.9764390896921017
1173,361,447,0.97802734375,0.9944598337950139,0.9764390896921017
1201,361,447,0.97802734375,0.9944598337950139,0.9764390896921017
1228,361,447,0.97802734375,0.9944598337950139,0.9764390896921017
1255,361,447,0.97802734375,0.9944598337950139,0.9764390896921017
1283,361,449,0.9775390625,0.9944598337950139,0.9759036144578314
1310,361,450,0.977294921875,0.9944598337950139,0.9756358768406961
1337,361,450,0.977294921875,0.9944598337950139,0.9756358768406961
1364,361,450,0.977294921875,0.9944598337950139,0.9756358768406961
1392,361,450,0.977294921875,0.9944598337950139,0.9756358768406961
1419,361,450,0.977294921875,0.9944598337950139,0.9756358768406961
1446,361,450,0.977294921875,0.9944598337950139,0.9756358768406961
1474,361,450,0.977294921875,0.9944598337950139,0.9756358768406961
1501,361,450,0.977294921875,0.9944598337950139,0.9756358768406961
1528,361,450,0.977294921875,0.9944598337950139,0.9756358768406961
1556,361,450,0.977294921875,0.9944598337950139,0.9756358768406961
1583,361,450,0.977294921875,0.9944598337950139,0.9756358768406961
1610,361,450,0.977294921875,0.9944598337950139,0.9756358768406961
1637,361,450,0.977294921875,0.9944598337950139,0.9756358768406961
1665,361,450,0.977294921875,0.9944598337950139,0.9756358768406961
1692,361,450,0.977294921875,0.9944598337950139,0.9756358768406961
1719,361,450,0.977294921875,0.9944598337950139,0.9756358768406961
1747,361,451,0.9775390625,0.997229916897507,0.9756358768406961
1774,361,451,0.9775390625,0.997229916897507,0.9756358768406961
1801,361,451,0.9775390625,0.997229916897507,0.9756358768406961
1829,361,451,0.9775390625,0.997229916897507,0.9756358768406961
1856,361,451,0.9775390625,0.997229916897507,0.9756358768406961
1883,361,451,0.9775390625,0.997229916897507,0.9756358768406961
1910,361,451,0.9775390625,0.997229916897507,0.9756358768406961
1938,361,451,0.9775390625,0.997229916897507,0.9756358768406961
1965,365,451,0.978515625,0.9972602739726028,0.9766818547306352
1992,365,451,0.978515625,0.9972602739726028,0.9766818547306352
2020,374,451,0.980224609375,0.9946524064171123,0.9787748522299838
2047,374,451,0.980224609375,0.9946524064171123,0.9787748522299838
2074,388,451,0.981689453125,0.9845360824742269,0.9813915857605178
2102,388,451,0.981689453125,0.9845360824742269,0.9813915857605178
2129,392,451,0.982666015625,0.9846938775510204,0.982451403887689
2156,392,451,0.982666015625,0.9846938775510204,0.982451403887689
2183,407,451,0.986328125,0.9852579852579852,0.9864461913797777
2211,407,451,0.986328125,0.9852579852579852,0.9864461913797777
2238,430,453,0.991943359375,0.9883720930232558,0.9923622476813966
2265,430,458,0.9912109375,0.9906976744186047,0.9912711402073104
2293,442,461,0.993408203125,0.9909502262443439,0.9937055281882868
2320,442,464,0.99267578125,0.9909502262443439,0.9928845101258894
2347,454,464,0.99560546875,0.9911894273127754,0.9961559582646897
2375,454,465,0.995849609375,0.9933920704845814,0.9961559582646897
2402,458,465,0.996826171875,0.9934497816593887,0.9972512369433755
2429,458,466,0.99658203125,0.9934497816593887,0.996976360637713
2457,458,473,0.994873046875,0.9934497816593887,0.9950522264980759
2484,458,477,0.993896484375,0.9934497816593887,0.9939527212754261
2511,458,482,0.99267578125,0.9934497816593887,0.9925783397471138
2538,458,486,0.99169921875,0.9934497816593887,0.991478834524464
2566,458,488,0.9912109375,0.9934497816593887,0.9909290819131391
2593,458,488,0.9912109375,0.9934497816593887,0.9909290819131391
2620,458,489,0.990966796875,0.9934497816593887,0.9906542056074766
2648,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
2675,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
2702,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
2730,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
2757,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
2784,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
2811,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
2839,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
2866,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
2893,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
2921,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
2948,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
2975,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3003,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3030,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3057,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3084,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3112,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3139,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3166,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3194,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3221,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3248,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3276,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3303,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3330,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3357,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3385,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3412,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3439,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3467,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3494,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3521,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3549,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3576,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3603,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3630,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3658,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3685,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3712,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3740,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3767,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3794,458,490,0.99072265625,0.9934497816593887,0.9903793293018142
3822,470,490,0.9931640625,0.9914893617021276,0.9933811362382791
3849,470,490,0.9931640625,0.9914893617021276,0.9933811362382791
3876,478,490,0.9951171875,0.9916317991631799,0.9955776672194583
3903,478,490,0.9951171875,0.9916317991631799,0.9955776672194583
3931,484,490,0.99658203125,0.9917355371900827,0.9972314507198228
3958,484,490,0.99658203125,0.9917355371900827,0.9972314507198228
3985,494,490,0.99853515625,0.9898785425101214,0.9997223764575236
4013,494,490,0.99853515625,0.9898785425101214,0.9997223764575236
4040,496,490,0.99853515625,0.9879032258064516,1.0
4067,496,492,0.998046875,0.9879032258064516,0.9994444444444445
4095,496,496,0.9970703125,0.9879032258064516,0.9983333333333333
4122,496,498,0.99658203125,0.9879032258064516,0.9977777777777778
4149,496,498,0.99658203125,0.9879032258064516,0.9977777777777778
4176,496,498,0.99658203125,0.9879032258064516,0.9977777777777778
4204,496,498,0.99658203125,0.9879032258064516,0.9977777777777778
4231,496,498,0.99658203125,0.9879032258064516,0.9977777777777778
4258,496,498,0.99658203125,0.9879032258064516,0.9977777777777778
4286,496,498,0.99658203125,0.9879032258064516,0.9977777777777778
4313,496,499,0.996337890625,0.9879032258064516,0.9975
4340,496,502,0.99609375,0.9899193548387096,0.9969444444444444
4368,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
4395,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
4422,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
4449,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
4477,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
4504,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
4531,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
4559,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
4586,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
4613,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
4641,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
4668,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
4695,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
4722,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
4750,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
4777,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
4804,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
4832,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
4859,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
4886,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
4914,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
4941,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
4968,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
4995,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
5023,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
5050,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
5077,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
5105,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
5132,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
5159,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
5187,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
5214,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
5241,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
5268,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
5296,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
5323,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
5350,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
5378,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
5405,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
5432,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
5460,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
5487,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
5514,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
5541,496,503,0.996337890625,0.9919354838709677,0.9969444444444444
5569,502,503,0.996826171875,0.9880478087649402,0.9980523094045631
5596,502,503,0.996826171875,0.9880478087649402,0.9980523094045631
5623,510,503,0.997314453125,0.9823529411764705,0.9994422755158952
5651,510,503,0.997314453125,0.9823529411764705,0.9994422755158952
5678,513,503,0.99755859375,0.9805068226120858,1.0
5705,513,503,0.99755859375,0.9805068226120858,1.0
5733,514,503,0.997314453125,0.9785992217898832,1.0
5760,514,503,0.997314453125,0.9785992217898832,1.0
5787,514,503,0.997314453125,0.9785992217898832,1.0
5814,514,503,0.997314453125,0.9785992217898832,1.0
5842,514,505,0.997314453125,0.980544747081712,0.9997208263539922
5869,514,509,0.997314453125,0.9844357976653697,0.9991624790619765
5896,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
5924,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
5951,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
5978,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6006,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6033,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6060,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6087,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6115,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6142,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6169,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6197,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6224,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6251,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6279,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6306,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6333,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6360,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6388,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6415,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6442,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6470,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6497,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6524,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6552,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6579,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6606,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6633,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6661,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6688,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6715,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6743,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6770,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6797,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6825,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6852,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6879,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6906,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6934,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6961,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
6988,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
7016,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
7043,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
7070,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
7098,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
7125,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
7152,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
7179,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
7207,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
7234,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
7261,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
7289,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
7316,514,511,0.996826171875,0.9844357976653697,0.9986041317699609
