time,fireArea,predictedFireArea,accuracy,sensitivity,specificity
0,1,1,1.0,1.0,1.0
27,1,1,1.0,1.0,1.0
54,1,1,1.0,1.0,1.0
81,9,9,1.0,1.0,1.0
109,9,9,1.0,1.0,1.0
136,9,12,0.9970703125,1.0,0.9970443349753695
163,24,23,0.9990234375,0.9583333333333334,1.0
191,24,23,0.9990234375,0.9583333333333334,1.0
218,24,38,0.986328125,1.0,0.986
245,44,46,0.99609375,0.9772727272727273,0.996938775510204
273,50,46,0.99609375,0.92,1.0
300,50,46,0.99609375,0.92,1.0
327,73,60,0.9873046875,0.821917808219178,1.0
354,77,67,0.98828125,0.8571428571428571,0.9989440337909187
382,84,85,0.9873046875,0.9285714285714286,0.9925531914893617
409,109,102,0.9931640625,0.9357798165137615,1.0
436,114,105,0.9912109375,0.9210526315789473,1.0
464,121,119,0.986328125,0.9338842975206612,0.9933554817275747
491,154,136,0.982421875,0.8831168831168831,1.0
518,158,139,0.9814453125,0.879746835443038,1.0
546,163,154,0.9755859375,0.8957055214723927,0.9907084785133565
573,192,173,0.9814453125,0.9010416666666666,1.0
600,202,180,0.978515625,0.8910891089108911,1.0
627,207,185,0.978515625,0.893719806763285,1.0
655,231,203,0.97265625,0.8787878787878788,1.0
682,243,215,0.97265625,0.8847736625514403,1.0
709,254,226,0.97265625,0.889763779527559,1.0
737,266,245,0.9755859375,0.9135338345864662,0.9973614775725593
764,269,249,0.9765625,0.9182156133828996,0.9973509933774835
791,283,263,0.978515625,0.9257950530035336,0.9986504723346828
818,292,270,0.978515625,0.9246575342465754,1.0
846,295,284,0.9892578125,0.9627118644067797,1.0
873,298,288,0.990234375,0.9664429530201343,1.0
900,299,289,0.990234375,0.9665551839464883,1.0
928,299,289,0.990234375,0.9665551839464883,1.0
955,299,289,0.990234375,0.9665551839464883,1.0
982,299,289,0.990234375,0.9665551839464883,1.0
1010,299,289,0.990234375,0.9665551839464883,1.0
1037,299,289,0.990234375,0.9665551839464883,1.0
1064,299,289,0.990234375,0.9665551839464883,1.0
1091,299,289,0.990234375,0.9665551839464883,1.0
1119,299,289,0.990234375,0.9665551839464883,1.0
1146,299,289,0.990234375,0.9665551839464883,1.0
1173,299,289,0.990234375,0.9665551839464883,1.0
1201,299,289,0.990234375,0.9665551839464883,1.0
1228,299,289,0.990234375,0.9665551839464883,1.0
1255,299,289,0.990234375,0.9665551839464883,1.0
1283,299,289,0.990234375,0.9665551839464883,1.0
1310,299,289,0.990234375,0.9665551839464883,1.0
1337,299,289,0.990234375,0.9665551839464883,1.0
1364,299,289,0.990234375,0.9665551839464883,1.0
1392,299,289,0.990234375,0.9665551839464883,1.0
1419,299,289,0.990234375,0.9665551839464883,1.0
1446,299,289,0.990234375,0.9665551839464883,1.0
1474,299,289,0.990234375,0.9665551839464883,1.0
1501,299,289,0.990234375,0.9665551839464883,1.0
1528,299,289,0.990234375,0.9665551839464883,1.0
1556,299,289,0.990234375,0.9665551839464883,1.0
1583,299,289,0.990234375,0.9665551839464883,1.0
1610,299,289,0.990234375,0.9665551839464883,1.0
1637,299,289,0.990234375,0.9665551839464883,1.0
1665,299,289,0.990234375,0.9665551839464883,1.0
1692,299,289,0.990234375,0.9665551839464883,1.0
1719,299,289,0.990234375,0.9665551839464883,1.0
1747,299,289,0.990234375,0.9665551839464883,1.0
1774,299,289,0.990234375,0.9665551839464883,1.0
1801,299,289,0.990234375,0.9665551839464883,1.0
1829,299,289,0.990234375,0.9665551839464883,1.0
1856,299,289,0.990234375,0.9665551839464883,1.0
1883,299,289,0.990234375,0.9665551839464883,1.0
1910,299,289,0.990234375,0.9665551839464883,1.0
1938,299,289,0.990234375,0.9665551839464883,1.0
1965,299,289,0.990234375,0.9665551839464883,1.0
1992,299,289,0.990234375,0.9665551839464883,1.0
2020,299,289,0.990234375,0.9665551839464883,1.0
2047,299,289,0.990234375,0.9665551839464883,1.0
2074,299,289,0.990234375,0.9665551839464883,1.0
2102,299,289,0.990234375,0.9665551839464883,1.0
2129,299,289,0.990234375,0.9665551839464883,1.0
2156,299,289,0.990234375,0.9665551839464883,1.0
2183,299,289,0.990234375,0.9665551839464883,1.0
2211,299,289,0.990234375,0.9665551839464883,1.0
2238,299,289,0.990234375,0.9665551839464883,1.0
2265,299,289,0.990234375,0.9665551839464883,1.0
2293,299,289,0.990234375,0.9665551839464883,1.0
2320,299,289,0.990234375,0.9665551839464883,1.0
2347,299,289,0.990234375,0.9665551839464883,1.0
2375,299,289,0.990234375,0.9665551839464883,1.0
2402,299,289,0.990234375,0.9665551839464883,1.0
2429,299,289,0.990234375,0.9665551839464883,1.0
2457,299,289,0.990234375,0.9665551839464883,1.0
2484,299,289,0.990234375,0.9665551839464883,1.0
2511,299,289,0.990234375,0.9665551839464883,1.0
2538,299,289,0.990234375,0.9665551839464883,1.0
2566,299,289,0.990234375,0.9665551839464883,1.0
2593,299,289,0.990234375,0.9665551839464883,1.0
2620,299,289,0.990234375,0.9665551839464883,1.0
2648,299,289,0.990234375,0.9665551839464883,1.0
2675,299,289,0.990234375,0.9665551839464883,1.0
2702,299,289,0.990234375,0.9665551839464883,1.0
2730,299,289,0.990234375,0.9665551839464883,1.0
2757,299,289,0.990234375,0.9665551839464883,1.0
2784,299,289,0.990234375,0.9665551839464883,1.0
2811,299,289,0.990234375,0.9665551839464883,1.0
2839,299,289,0.990234375,0.9665551839464883,1.0
2866,299,289,0.990234375,0.9665551839464883,1.0
2893,299,289,0.990234375,0.9665551839464883,1.0
2921,299,289,0.990234375,0.9665551839464883,1.0
2948,299,289,0.990234375,0.9665551839464883,1.0
2975,299,289,0.990234375,0.9665551839464883,1.0
3003,299,289,0.990234375,0.9665551839464883,1.0
3030,299,289,0.990234375,0.9665551839464883,1.0
3057,299,289,0.990234375,0.9665551839464883,1.0
3084,299,289,0.990234375,0.9665551839464883,1.0
3112,299,289,0.990234375,0.9665551839464883,1.0
3139,299,289,0.990234375,0.9665551839464883,1.0
3166,299,289,0.990234375,0.9665551839464883,1.0
3194,299,289,0.990234375,0.9665551839464883,1.0
3221,299,289,0.990234375,0.9665551839464883,1.0
3248,299,289,0.990234375,0.9665551839464883,1.0
3276,299,289,0.990234375,0.9665551839464883,1.0
3303,299,289,0.990234375,0.9665551839464883,1.0
3330,299,289,0.990234375,0.9665551839464883,1.0
3357,299,289,0.990234375,0.9665551839464883,1.0
3385,299,289,0.990234375,0.9665551839464883,1.0
3412,299,289,0.990234375,0.9665551839464883,1.0
3439,299,289,0.990234375,0.9665551839464883,1.0
3467,299,289,0.990234375,0.9665551839464883,1.0
3494,299,289,0.990234375,0.9665551839464883,1.0
3521,299,289,0.990234375,0.9665551839464883,1.0
3549,299,289,0.990234375,0.9665551839464883,1.0
3576,299,289,0.990234375,0.9665551839464883,1.0
3603,299,289,0.990234375,0.9665551839464883,1.0
3630,299,289,0.990234375,0.9665551839464883,1.0
3658,299,289,0.990234375,0.9665551839464883,1.0
3685,299,289,0.990234375,0.9665551839464883,1.0
3712,299,289,0.990234375,0.9665551839464883,1.0
3740,299,289,0.990234375,0.9665551839464883,1.0
3767,299,289,0.990234375,0.9665551839464883,1.0
3794,299,289,0.990234375,0.9665551839464883,1.0
3822,299,289,0.990234375,0.9665551839464883,1.0
3849,299,289,0.990234375,0.9665551839464883,1.0
3876,299,289,0.990234375,0.9665551839464883,1.0
3903,299,289,0.990234375,0.9665551839464883,1.0
3931,299,289,0.990234375,0.9665551839464883,1.0
3958,299,289,0.990234375,0.9665551839464883,1.0
3985,299,289,0.990234375,0.9665551839464883,1.0
4013,299,289,0.990234375,0.9665551839464883,1.0
4040,299,289,0.990234375,0.9665551839464883,1.0
4067,299,289,0.990234375,0.9665551839464883,1.0
4095,299,289,0.990234375,0.9665551839464883,1.0
4122,299,289,0.990234375,0.9665551839464883,1.0
4149,299,289,0.990234375,0.9665551839464883,1.0
4176,299,289,0.990234375,0.9665551839464883,1.0
4204,299,289,0.990234375,0.9665551839464883,1.0
4231,299,289,0.990234375,0.9665551839464883,1.0
4258,299,289,0.990234375,0.9665551839464883,1.0
4286,299,289,0.990234375,0.9665551839464883,1.0
4313,299,289,0.990234375,0.9665551839464883,1.0
4340,299,289,0.990234375,0.9665551839464883,1.0
4368,299,289,0.990234375,0.9665551839464883,1.0
4395,299,289,0.990234375,0.9665551839464883,1.0
4422,299,289,0.990234375,0.9665551839464883,1.0
4449,299,289,0.990234375,0.9665551839464883,1.0
4477,299,289,0.990234375,0.9665551839464883,1.0
4504,299,289,0.990234375,0.9665551839464883,1.0
4531,299,289,0.990234375,0.9665551839464883,1.0
4559,299,289,0.990234375,0.9665551839464883,1.0
4586,299,289,0.990234375,0.9665551839464883,1.0
4613,299,289,0.990234375,0.9665551839464883,1.0
4641,299,289,0.990234375,0.9665551839464883,1.0
4668,299,289,0.990234375,0.9665551839464883,1.0
4695,299,289,0.990234375,0.9665551839464883,1.0
4722,299,289,0.990234375,0.9665551839464883,1.0
4750,299,289,0.990234375,0.9665551839464883,1.0
4777,299,289,0.990234375,0.9665551839464883,1.0
4804,299,289,0.990234375,0.9665551839464883,1.0
4832,299,289,0.990234375,0.9665551839464883,1.0
4859,299,289,0.990234375,0.9665551839464883,1.0
4886,299,289,0.990234375,0.9665551839464883,1.0
4914,299,289,0.990234375,0.9665551839464883,1.0
4941,299,289,0.990234375,0.9665551839464883,1.0
4968,299,289,0.990234375,0.9665551839464883,1.0
4995,299,289,0.990234375,0.9665551839464883,1.0
5023,299,289,0.990234375,0.9665551839464883,1.0
5050,299,289,0.990234375,0.9665551839464883,1.0
5077,299,289,0.990234375,0.9665551839464883,1.0
5105,299,289,0.990234375,0.9665551839464883,1.0
5132,299,289,0.990234375,0.9665551839464883,1.0
5159,299,289,0.990234375,0.9665551839464883,1.0
5187,299,289,0.990234375,0.9665551839464883,1.0
5214,299,289,0.990234375,0.9665551839464883,1.0
5241,299,289,0.990234375,0.9665551839464883,1.0
5268,299,289,0.990234375,0.9665551839464883,1.0
5296,299,289,0.990234375,0.9665551839464883,1.0
5323,299,289,0.990234375,0.9665551839464883,1.0
5350,299,289,0.990234375,0.9665551839464883,1.0
5378,299,289,0.990234375,0.9665551839464883,1.0
5405,299,289,0.990234375,0.9665551839464883,1.0
5432,299,289,0.990234375,0.9665551839464883,1.0
5460,299,289,0.990234375,0.9665551839464883,1.0
5487,299,289,0.990234375,0.9665551839464883,1.0
5514,299,289,0.990234375,0.9665551839464883,1.0
5541,299,289,0.990234375,0.9665551839464883,1.0
5569,299,289,0.990234375,0.9665551839464883,1.0
5596,299,289,0.990234375,0.9665551839464883,1.0
5623,299,289,0.990234375,0.9665551839464883,1.0
5651,299,289,0.990234375,0.9665551839464883,1.0
5678,299,289,0.990234375,0.9665551839464883,1.0
5705,299,289,0.990234375,0.9665551839464883,1.0
5733,299,289,0.990234375,0.9665551839464883,1.0
5760,299,289,0.990234375,0.9665551839464883,1.0
5787,299,289,0.990234375,0.9665551839464883,1.0
5814,299,289,0.990234375,0.9665551839464883,1.0
5842,299,289,0.990234375,0.9665551839464883,1.0
5869,299,289,0.990234375,0.9665551839464883,1.0
5896,299,289,0.990234375,0.9665551839464883,1.0
5924,299,289,0.990234375,0.9665551839464883,1.0
5951,299,289,0.990234375,0.9665551839464883,1.0
5978,299,289,0.990234375,0.9665551839464883,1.0
6006,299,289,0.990234375,0.9665551839464883,1.0
6033,299,289,0.990234375,0.9665551839464883,1.0
6060,299,289,0.990234375,0.9665551839464883,1.0
6087,299,289,0.990234375,0.9665551839464883,1.0
6115,299,289,0.990234375,0.9665551839464883,1.0
6142,299,289,0.990234375,0.9665551839464883,1.0
6169,299,289,0.990234375,0.9665551839464883,1.0
6197,299,289,0.990234375,0.9665551839464883,1.0
6224,299,289,0.990234375,0.9665551839464883,1.0
6251,299,289,0.990234375,0.9665551839464883,1.0
6279,299,289,0.990234375,0.9665551839464883,1.0
6306,299,289,0.990234375,0.9665551839464883,1.0
6333,299,289,0.990234375,0.9665551839464883,1.0
6360,299,289,0.990234375,0.9665551839464883,1.0
6388,299,289,0.990234375,0.9665551839464883,1.0
6415,299,289,0.990234375,0.9665551839464883,1.0
6442,299,289,0.990234375,0.9665551839464883,1.0
6470,299,289,0.990234375,0.9665551839464883,1.0
6497,299,289,0.990234375,0.9665551839464883,1.0
6524,299,289,0.990234375,0.9665551839464883,1.0
6552,299,289,0.990234375,0.9665551839464883,1.0
6579,299,289,0.990234375,0.9665551839464883,1.0
6606,299,289,0.990234375,0.9665551839464883,1.0
6633,299,289,0.990234375,0.9665551839464883,1.0
6661,299,289,0.990234375,0.9665551839464883,1.0
6688,299,289,0.990234375,0.9665551839464883,1.0
6715,299,289,0.990234375,0.9665551839464883,1.0
6743,299,289,0.990234375,0.9665551839464883,1.0
6770,299,289,0.990234375,0.9665551839464883,1.0
6797,299,289,0.990234375,0.9665551839464883,1.0
6825,299,289,0.990234375,0.9665551839464883,1.0
6852,299,289,0.990234375,0.9665551839464883,1.0
6879,299,289,0.990234375,0.9665551839464883,1.0
